time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
6.740434,24.490000,24.665378,1.580000,3.214145,24.604862,1.651893
6.760431,24.790000,24.716024,2.550000,2.996435,24.704541,2.556896
6.780435,24.890000,24.775933,3.150000,3.109926,24.802627,3.106507
6.800433,24.890000,24.826881,3.100000,2.831888,24.864754,3.018911
6.820438,24.990000,24.889904,3.310000,3.002885,24.941964,3.163403
6.840438,24.900000,24.947861,2.460000,2.639767,24.958559,2.475348
6.860441,25.090000,25.005591,2.920000,2.711723,25.039684,2.848538
6.880440,24.990000,25.057494,2.240000,2.279109,25.053676,2.249552
6.900443,25.190000,25.108677,2.770000,2.332684,25.136331,2.741650
6.920444,25.090000,25.151175,2.200000,1.966408,25.151139,2.214214
6.940443,25.280000,25.197032,2.770000,2.045378,25.230741,2.686643
6.960446,25.090000,25.238722,1.690000,1.832717,25.210620,1.738203
6.980447,25.290000,25.276437,2.200000,1.987036,25.271798,2.202729
7.000449,25.200000,25.316806,1.770000,1.796720,25.276491,1.762693
7.020448,25.510000,25.349077,2.930000,2.109286,25.393234,2.874109
7.040453,25.310000,25.385077,2.070000,2.096665,25.392498,2.103004
7.060449,25.620000,25.433732,3.070000,2.191837,25.507017,3.054026
7.080453,25.320000,25.472603,1.640000,2.171739,25.468617,1.722151
7.100453,25.620000,25.525034,2.430000,2.248847,25.555673,2.447917
7.120459,25.420000,25.562992,1.500000,2.327323,25.535777,1.572809
7.140458,25.730000,25.620038,2.540000,2.435369,25.637305,2.547282
7.160457,25.530000,25.657848,1.740000,2.462782,25.626653,1.764422
7.180462,25.850000,25.716548,2.870000,2.523820,25.738231,2.859049
7.200462,25.660000,25.765738,2.180000,2.650019,25.738630,2.161637
7.220463,25.880000,25.831275,2.820000,2.696378,25.821410,2.756247
7.240464,25.800000,25.870325,2.390000,2.744671,25.844496,2.400791
7.260466,26.010000,25.930546,3.100000,2.873906,25.937547,3.039729
7.280465,25.920000,25.977772,2.570000,3.063513,25.963544,2.584357
7.300468,26.130000,26.051326,3.150000,3.121022,26.058293,3.158694
7.320466,26.040000,26.110618,2.600000,3.336527,26.085204,2.651357
7.340469,26.260000,26.186699,3.190000,3.214400,26.183972,3.239837
7.360456,26.170000,26.235886,2.680000,3.280278,26.213198,2.757911
7.380471,26.380000,26.307288,3.430000,3.224820,26.310017,3.389958
7.400472,26.270000,26.364254,2.920000,3.418369,26.331617,2.809727
7.420473,26.570000,26.450256,3.860000,3.535408,26.456958,3.750942
7.440473,26.470000,26.511089,3.330000,3.721660,26.499603,3.286763
7.480476,26.570000,26.664334,3.180000,3.888389,26.606075,2.989344
7.500477,26.880000,26.748324,3.980000,3.978040,26.759246,4.158252
7.520481,26.790000,26.835287,3.430000,4.365405,26.812199,3.733021
7.540479,27.000000,26.927842,3.980000,4.458247,26.928560,4.255809
7.560481,26.910000,27.020891,3.380000,4.822701,26.965629,3.649181
7.600484,27.110000,27.209498,3.760000,5.092874,27.104831,3.602991
7.620487,27.400000,27.308370,4.660000,5.033832,27.267372,4.718457
7.660491,27.600000,27.519695,4.810000,5.350253,27.506244,5.292369
7.680493,27.510000,27.626088,4.380000,5.707476,27.547618,4.462729
7.700490,27.820000,27.744755,5.340000,5.610820,27.707309,5.317080
7.720493,27.730000,27.857050,4.730000,5.741557,27.765582,4.688588
7.740496,28.130000,27.972972,6.050000,5.848398,27.961809,5.952731
7.760494,28.140000,28.088876,5.960000,6.132809,28.085654,5.913008
7.780491,28.140000,28.212336,5.990000,6.035539,28.165176,5.389022
7.800499,28.340000,28.334465,5.910000,6.163492,28.292991,5.634922
7.820495,28.350000,28.453076,5.910000,6.026719,28.377663,5.240418
7.840502,28.650000,28.576873,6.030000,6.213075,28.543659,6.003152
7.860495,28.650000,28.702520,6.000000,6.358877,28.648093,5.714565
7.880502,28.950000,28.844079,6.210000,6.582652,28.826243,6.452368
7.900498,28.940000,28.971067,6.140000,6.613662,28.935382,6.067619
7.920507,29.140000,29.104048,6.050000,6.676941,29.079847,6.275068
7.940502,29.140000,29.236860,6.010000,7.435256,29.171882,5.753449
7.960508,29.420000,29.373708,6.120000,6.695719,29.334202,6.307059
