cost,pos_rmse,vel_rmse,lag_x_ms,lag_y_ms,quiet_vel_rms,closure_cm,used_rate,reject_rate,q_pos,q_vel,r_vel,vel_gate
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,1.0,200.0,600.0,140.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,1.0,200.0,600.0,180.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,1.0,200.0,600.0,240.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,3.0,200.0,600.0,90.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,3.0,200.0,600.0,140.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,3.0,200.0,600.0,180.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,3.0,200.0,600.0,240.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,5.0,200.0,600.0,90.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,5.0,200.0,600.0,140.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,5.0,200.0,600.0,180.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,5.0,200.0,600.0,240.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,10.0,200.0,600.0,90.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,10.0,200.0,600.0,140.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,10.0,200.0,600.0,180.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,10.0,200.0,600.0,240.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,20.0,200.0,600.0,90.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,20.0,200.0,600.0,140.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,20.0,200.0,600.0,180.0
10.62340364732356,3.693449547070973,5.415200319322985,160.01599999999883,200.01999999999853,3.608037891992354,24.47703104419231,0.9568733153638814,0.0,20.0,200.0,600.0,240.0
10.791038205196296,3.3537250321614387,5.80461298954422,180.01799999999866,220.0219999999984,3.7606447824474323,24.85288322250116,0.9568733153638814,0.0,1.0,350.0,1400.0,90.0
10.791038205196296,3.3537250321614387,5.80461298954422,180.01799999999866,220.0219999999984,3.7606447824474323,24.85288322250116,0.9568733153638814,0.0,1.0,350.0,1400.0,140.0
10.791038205196296,3.3537250321614387,5.80461298954422,180.01799999999866,220.0219999999984,3.7606447824474323,24.85288322250116,0.9568733153638814,0.0,1.0,350.0,1400.0,180.0
10.791038205196296,3.3537250321614387,5.80461298954422,180.01799999999866,220.0219999999984,3.7606447824474323,24.85288322250116,0.9568733153638814,0.0,1.0,350.0,1400.0,240.0
