cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
3.571991240266219,1.8401251634968492,78.00600000000007,1.6050745050553388,0.35,0.22,15.0,600.0,12.5,1,0.55,150.0
3.577645339345288,1.8568344920386841,78.00600000000007,1.573488135161722,0.35,0.08,15.0,600.0,12.5,1,0.55,150.0
3.578679666895436,1.8533837301795062,78.00600000000007,1.5863026763312256,0.35,0.12,80.0,600.0,12.5,1,0.55,150.0
3.5798592927726216,1.847347154383614,78.00600000000007,1.6069203953971625,0.35,0.22,40.0,600.0,12.5,1,0.55,150.0
3.580264798129569,1.8536576894510635,78.00600000000007,1.5900488819385858,0.35,0.12,15.0,600.0,25.0,1,0.55,150.0
3.580888080175341,1.8548658988700735,78.00600000000007,1.5883776608721891,0.35,0.12,40.0,600.0,25.0,1,0.55,150.0
3.5842402259501585,1.8578798699047545,78.00600000000007,1.5893438744154371,0.35,0.12,80.0,600.0,25.0,1,0.55,150.0
3.5863559862465575,1.8648142767569045,78.00600000000007,1.575576312827578,0.35,0.08,40.0,600.0,12.5,1,0.55,150.0
3.5876041907046776,1.85390016052348,78.00600000000007,1.6103258005177048,0.35,0.22,80.0,600.0,12.5,1,0.55,150.0
3.588869708997854,1.8613951639611275,78.00600000000007,1.5925272715335028,0.35,0.12,40.0,600.0,50.0,1,0.55,150.0
3.5894199975766456,1.8543989698481984,78.00600000000007,1.614088650652703,0.35,0.22,15.0,600.0,25.0,1,0.55,150.0
3.589423773211389,1.8620809199683626,78.00600000000007,1.5921510092657876,0.35,0.12,80.0,600.0,50.0,1,0.55,150.0
3.589931499066251,1.8554850765487378,78.00600000000007,1.6124469214786066,0.35,0.22,40.0,600.0,25.0,1,0.55,150.0
3.5905412903106155,1.8623367229377579,78.00600000000007,1.5946130496367334,0.35,0.12,15.0,600.0,50.0,1,0.55,150.0
3.5931072266550093,1.858337993511758,78.00600000000007,1.6133692375521436,0.35,0.22,80.0,600.0,25.0,1,0.55,150.0
3.594640430504681,1.8718386161759182,78.00600000000007,1.5791766123678912,0.35,0.08,80.0,600.0,12.5,1,0.55,150.0
3.5960846925165653,1.8720016744764714,78.00600000000007,1.5828371944002664,0.35,0.08,15.0,600.0,25.0,1,0.55,150.0
3.596802802318874,1.873291200373794,78.00600000000007,1.5812045769859389,0.35,0.08,40.0,600.0,25.0,1,0.55,150.0
