time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
7.800499,28.340000,28.338214,5.910000,6.399961,28.262871,5.340228
7.820495,28.350000,28.464653,5.910000,6.301258,28.358459,5.219217
7.840502,28.650000,28.595733,6.030000,6.483094,28.511529,5.581048
7.860495,28.650000,28.717020,6.000000,6.271371,28.624688,5.543360
7.880502,28.950000,28.847912,6.210000,6.329123,28.790925,5.930301
7.900498,28.940000,28.956228,6.140000,6.191494,28.911029,5.867966
7.920507,29.140000,29.099265,6.050000,6.188083,29.054275,6.008813
7.940502,29.140000,29.213231,6.010000,6.291943,29.159137,5.822571
7.960508,29.420000,29.341133,6.120000,5.582953,29.312735,6.066050
7.980505,29.420000,29.456931,6.080000,5.767533,29.425342,5.931947
